epoch,loss,grad_norm,learning_rate,eval_loss,eval_accuracy,eval_f1_macro,eval_f1_binary,eval_f1_class0,eval_f1_class1,eval_runtime,eval_samples_per_second,eval_steps_per_second,run_id,model,context,max_len
4.838709677419355,0.10865612030029297,1.3283230066299438,8.799283154121865e-06,0.6435732245445251,0.8317241379310345,0.8092204027401515,0.7436974789915967,0.8747433264887063,0.7436974789915967,4.9933,145.194,9.212,2026-05-08_17-27-53,hierarchical,True,192
5.806451612903226,0.07644022941589355,6.570303440093994,6.111111111111112e-06,0.5079675912857056,0.8827586206896552,0.8486946615302647,0.7769028871391076,0.9204864359214219,0.7769028871391076,4.9894,145.309,9.22,2026-05-08_17-27-53,hierarchical,True,192
0.967741935483871,0.3490276336669922,9.627935409545898,1.9543010752688174e-05,,,,,,,,,,2026-05-14_12-55-51,augmented,False,192
1.935483870967742,0.17770938873291015,3.890270709991455,1.685483870967742e-05,0.3562203347682953,0.8717241379310345,0.8480833834652535,0.7881548974943052,0.9080118694362018,0.7881548974943052,4.9824,145.511,9.232,2026-05-14_12-55-51,augmented,False,192
2.903225806451613,0.126060848236084,7.9549174308776855,1.416666666666667e-05,0.4477309584617615,0.8593103448275862,0.8352625106928999,0.7723214285714286,0.8982035928143712,0.7723214285714286,4.9866,145.391,9.225,2026-05-14_12-55-51,augmented,False,192
3.870967741935484,0.1055129337310791,38.64971923828125,1.1478494623655916e-05,0.5263618230819702,0.8772413793103448,0.8451616773651689,0.7746835443037975,0.9156398104265403,0.7746835443037975,4.9971,145.085,9.205,2026-05-14_12-55-51,augmented,False,192
5.0,0.044447836875915525,1.2759404182434082,8.342293906810037e-06,0.6211158633232117,0.8827586206896552,0.8497042863240046,0.7792207792207793,0.92018779342723,0.7792207792207793,4.9853,145.426,9.227,2026-05-14_12-55-51,augmented,False,192
5.967741935483871,0.030778169631958008,1.6311980485916138,5.654121863799283e-06,0.7644240260124207,0.8758620689655172,0.8446428571428571,0.775,0.9142857142857143,0.775,4.9997,145.008,9.2,2026-05-14_12-55-51,augmented,False,192
6.935483870967742,0.013405851125717162,33.04496765136719,2.9659498207885306e-06,0.806287944316864,0.8827586206896552,0.8556889578927895,0.7931873479318735,0.9181905678537055,0.7931873479318735,4.9997,145.009,9.201,2026-05-14_12-55-51,augmented,False,192
7.903225806451613,0.022215871810913085,0.019995298236608505,2.7777777777777776e-07,0.8738009333610535,0.8717241379310345,0.8443591892135205,0.7790973871733967,0.9096209912536443,0.7790973871733967,4.9883,145.339,9.222,2026-05-14_12-55-51,augmented,False,192
0.5494505494505495,0.5976309204101562,4.890923976898193,1.3846153846153847e-05,,,,,,,,,,2026-05-20_10-25-33,baseline,False,192
